2026-01-29 10:41:07 | USER=SANKHYA | SID=1953 | SERIAL=36891 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= default task-19227 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:24:21 | USER=SYSTEM | SID=2180 | SERIAL=25534 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:24:24 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=4 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:24:24 | USER=SANKHYA | SID=803 | SERIAL=18321 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19276 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:24:24 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=1 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:24:24 | USER=SYSTEM | SID=2180 | SERIAL=44548 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=process terminate | MACHINE=M264
2026-01-29 11:24:24 | USER=SYSTEM | SID=2407 | SERIAL=38688 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:25:56 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:25:56 | USER=SANKHYA | SID=1268 | SERIAL=53679 | HORAS=0 | MINUTOS=0 | CLIENT=u= 337, t_name= CabecalhoNota:DataPager_E6C0DECB4E34487523BEA637 | EVENT=SQL*Net more data to client | MACHINE=localhost
2026-01-29 11:25:56 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:25:56 | USER=SYSTEM | SID=692 | SERIAL=37357 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:25:59 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:25:59 | USER=SANKHYA | SID=239 | SERIAL=24277 | HORAS=0 | MINUTOS=0 | CLIENT=u= 232, t_name= default task-19305 | EVENT=row cache mutex | MACHINE=localhost
2026-01-29 11:25:59 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:25:59 | USER=SANKHYA | SID=2184 | SERIAL=14 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message from client | MACHINE=WORKGROUP\M261
2026-01-29 11:25:59 | USER=SYSTEM | SID=692 | SERIAL=25668 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:02 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:02 | USER=SANKHYA | SID=2183 | SERIAL=61505 | HORAS=0 | MINUTOS=0 | CLIENT=u= 510, t_name= default task-19305 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:26:02 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:02 | USER=SYSTEM | SID=692 | SERIAL=57297 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:05 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:05 | USER=SANKHYA | SID=1371 | SERIAL=31461 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19312 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:26:05 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:05 | USER=SYSTEM | SID=692 | SERIAL=50314 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:08 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:08 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:08 | USER=SANKHYA | SID=1380 | SERIAL=9287 | HORAS=0 | MINUTOS=0 | CLIENT=u= 609, t_name= default task-19312 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:26:08 | USER=SYSTEM | SID=692 | SERIAL=56350 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:11 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:11 | USER=SANKHYA | SID=2406 | SERIAL=34254 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19305 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:26:11 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:11 | USER=SYSTEM | SID=692 | SERIAL=21294 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:14 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:14 | USER=SANKHYA | SID=2172 | SERIAL=44329 | HORAS=0 | MINUTOS=0 | CLIENT=u= 625, t_name= CabecalhoNota:DataPager_A1F68F52EBFDF0D74A8EBD77 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:14 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:14 | USER=SANKHYA | SID=1380 | SERIAL=9287 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19305 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:26:14 | USER=SYSTEM | SID=692 | SERIAL=41029 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:17 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:17 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:17 | USER=SANKHYA | SID=1380 | SERIAL=9287 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19305 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:26:17 | USER=SANKHYA | SID=1602 | SERIAL=28352 | HORAS=0 | MINUTOS=0 | CLIENT=u= 575, t_name= default task-19295 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:26:17 | USER=SYSTEM | SID=692 | SERIAL=46976 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:20 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:20 | USER=SANKHYA | SID=1268 | SERIAL=53679 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19305 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:26:20 | USER=SANKHYA | SID=2172 | SERIAL=44329 | HORAS=0 | MINUTOS=0 | CLIENT=u= 74, t_name= default task-19313 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:26:20 | USER=SANKHYA | SID=2183 | SERIAL=61505 | HORAS=0 | MINUTOS=0 | CLIENT=u= 337, t_name= CabecalhoNota:DataPager_631D84769A5267DEA325CA4C | EVENT=SQL*Net more data to client | MACHINE=localhost
2026-01-29 11:26:20 | USER=SANKHYA | SID=1371 | SERIAL=31461 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.internal.scheduler_Worker-1 | EVENT=db file scattered read | MACHINE=localhost
2026-01-29 11:26:20 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:20 | USER=SANKHYA | SID=2184 | SERIAL=14 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=WORKGROUP\M261
2026-01-29 11:26:20 | USER=SYSTEM | SID=692 | SERIAL=39092 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:23 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:23 | USER=SANKHYA | SID=2172 | SERIAL=44329 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19305 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:26:23 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:23 | USER=SANKHYA | SID=1380 | SERIAL=9287 | HORAS=0 | MINUTOS=0 | CLIENT=u= 26, t_name= default task-19312 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:26:23 | USER=SANKHYA | SID=2184 | SERIAL=14 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=db file sequential read | MACHINE=WORKGROUP\M261
2026-01-29 11:26:23 | USER=SYSTEM | SID=2407 | SERIAL=52333 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:26 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:26 | USER=SANKHYA | SID=2183 | SERIAL=61505 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19312 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:26:26 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:26 | USER=SYSTEM | SID=2407 | SERIAL=2396 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:29 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:29 | USER=SANKHYA | SID=2183 | SERIAL=61505 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19312 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:26:29 | USER=SANKHYA | SID=1371 | SERIAL=31461 | HORAS=0 | MINUTOS=0 | CLIENT=u= 232, t_name= default task-19309 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:26:29 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:29 | USER=SYSTEM | SID=2407 | SERIAL=14178 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:32 | USER=SANKHYA | SID=2063 | SERIAL=45936 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= ServicoSistemaPersister | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:26:32 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:32 | USER=SANKHYA | SID=1835 | SERIAL=46296 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19312 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:26:32 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:32 | USER=SANKHYA | SID=1380 | SERIAL=9287 | HORAS=0 | MINUTOS=0 | CLIENT=u= 637, t_name= default task-19305 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:26:32 | USER=SYSTEM | SID=2407 | SERIAL=859 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:35 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:35 | USER=SANKHYA | SID=2183 | SERIAL=61505 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19312 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:26:35 | USER=SANKHYA | SID=803 | SERIAL=18321 | HORAS=0 | MINUTOS=0 | CLIENT=u= 232, t_name= default task-19290 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:26:35 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:35 | USER=SYSTEM | SID=2407 | SERIAL=32624 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:38 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file parallel read | MACHINE=localhost
2026-01-29 11:26:38 | USER=SANKHYA | SID=2065 | SERIAL=23336 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19312 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:26:38 | USER=SANKHYA | SID=1835 | SERIAL=46296 | HORAS=0 | MINUTOS=0 | CLIENT=u= 337, t_name= CabecalhoNota:DataPager_5ADF9CC86B9AD2518353136D | EVENT=SQL*Net more data to client | MACHINE=localhost
2026-01-29 11:26:38 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:38 | USER=SYSTEM | SID=1610 | SERIAL=61508 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:41 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file parallel read | MACHINE=localhost
2026-01-29 11:26:41 | USER=SANKHYA | SID=1268 | SERIAL=53679 | HORAS=0 | MINUTOS=0 | CLIENT=u= 74, t_name= default task-19309 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:26:41 | USER=SANKHYA | SID=1835 | SERIAL=46296 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19297 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:26:41 | USER=SANKHYA | SID=1144 | SERIAL=63244 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= default task-19315 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:26:41 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:41 | USER=SYSTEM | SID=2407 | SERIAL=28018 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:45 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=6 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=row cache mutex | MACHINE=localhost
2026-01-29 11:26:45 | USER=SANKHYA | SID=1268 | SERIAL=53679 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19315 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:26:45 | USER=SANKHYA | SID=1835 | SERIAL=46296 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19297 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:26:45 | USER=SANKHYA | SID=803 | SERIAL=18321 | HORAS=0 | MINUTOS=0 | CLIENT=u= 604, t_name= default task-19305 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:26:45 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:45 | USER=SANKHYA | SID=1380 | SERIAL=9287 | HORAS=0 | MINUTOS=0 | CLIENT=u= 79, t_name= default task-19306 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:26:45 | USER=SYSTEM | SID=2407 | SERIAL=58450 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:47 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=7 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:47 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19297 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:26:47 | USER=SANKHYA | SID=1268 | SERIAL=53679 | HORAS=0 | MINUTOS=0 | CLIENT=u= 10, t_name= default task-19315 | EVENT=row cache mutex | MACHINE=localhost
2026-01-29 11:26:47 | USER=SANKHYA | SID=2172 | SERIAL=44329 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19306 | EVENT=row cache mutex | MACHINE=localhost
2026-01-29 11:26:47 | USER=SANKHYA | SID=1491 | SERIAL=64994 | HORAS=0 | MINUTOS=0 | CLIENT=u= 635, t_name= ItemNota:DataPager_4387F16CCCE271C14556CDDC231B4 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:26:47 | USER=SANKHYA | SID=803 | SERIAL=18321 | HORAS=0 | MINUTOS=0 | CLIENT=u= 604, t_name= default task-19305 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:26:47 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:47 | USER=SYSTEM | SID=2407 | SERIAL=51971 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:50 | USER=SANKHYA | SID=2518 | SERIAL=54533 | HORAS=0 | MINUTOS=0 | CLIENT=u= 88, t_name= default task-19314 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:26:50 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=7 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:50 | USER=SANKHYA | SID=1491 | SERIAL=64994 | HORAS=0 | MINUTOS=0 | CLIENT=u= 112, t_name= default task-19305 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:26:50 | USER=SANKHYA | SID=1371 | SERIAL=31461 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19297 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:26:50 | USER=SANKHYA | SID=1835 | SERIAL=46296 | HORAS=0 | MINUTOS=0 | CLIENT=u= 61, t_name= default task-19315 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:26:50 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:50 | USER=SANKHYA | SID=1380 | SERIAL=9287 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19306 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:50 | USER=SYSTEM | SID=2407 | SERIAL=58455 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:53 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=7 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:53 | USER=SANKHYA | SID=2406 | SERIAL=34254 | HORAS=0 | MINUTOS=0 | CLIENT=u= 635, t_name= default task-19295 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:26:53 | USER=SANKHYA | SID=1835 | SERIAL=46296 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19297 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:26:53 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=3 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:53 | USER=SANKHYA | SID=928 | SERIAL=63574 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19306 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:53 | USER=SYSTEM | SID=1268 | SERIAL=48832 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:56 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=7 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=latch: cache buffers chains | MACHINE=localhost
2026-01-29 11:26:56 | USER=SANKHYA | SID=803 | SERIAL=18321 | HORAS=0 | MINUTOS=0 | CLIENT=u= 635, t_name= default task-19295 | EVENT=row cache mutex | MACHINE=localhost
2026-01-29 11:26:56 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=4 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:56 | USER=SANKHYA | SID=1602 | SERIAL=28352 | HORAS=0 | MINUTOS=0 | CLIENT=u= 124, t_name= default task-19297 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:26:56 | USER=SYSTEM | SID=1268 | SERIAL=36768 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:26:59 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=7 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:26:59 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=4 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:26:59 | USER=SYSTEM | SID=1268 | SERIAL=34494 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:27:02 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=7 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:27:02 | USER=SANKHYA | SID=1953 | SERIAL=16131 | HORAS=0 | MINUTOS=0 | CLIENT=u= 10, t_name= default task-19309 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:27:02 | USER=SANKHYA | SID=473 | SERIAL=8733 | HORAS=0 | MINUTOS=4 | CLIENT=None | EVENT=TCP Socket (KGAS) | MACHINE=WORKGROUP\M262
2026-01-29 11:27:02 | USER=SYSTEM | SID=1268 | SERIAL=7943 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:27:05 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=7 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:27:05 | USER=SANKHYA | SID=1835 | SERIAL=46296 | HORAS=0 | MINUTOS=0 | CLIENT=u= 635, t_name= default task-19309 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:27:05 | USER=SYSTEM | SID=1268 | SERIAL=8113 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:27:09 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=7 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:27:09 | USER=SANKHYA | SID=1953 | SERIAL=16131 | HORAS=0 | MINUTOS=0 | CLIENT=u= 112, t_name= default task-19305 | EVENT=row cache mutex | MACHINE=localhost
